season,gender,category,first_cycling_race_id,race_name,race_nationality,uci_race_classification,stage_race_boolean,start_date,end_date,stage_number,distance,route,stage_profile
2023,women,Road,18932,Tour de Normandie Féminin,FR,2.1,Stage Race,2023/03/17,2023/03/19,02,103.2,Le Have-Flamanville,Hilly MTF
2023,women,Road,9046,Trofeo Alfredo Binda,IT,1.WWT,One Day,2023/03/19,2023/03/19,GC,,,Hilly
2023,women,Road,9047,Classic Brugge-De Panne,BE,1.WWT,One Day,2023/03/23,2023/03/23,GC,,,Flat
2023,women,Road,9048,Gent - Wevelgem,BE,1.WWT,One Day,2023/03/26,2023/03/26,GC,,,Cobbles
2023,women,Road,9309,Dwars door Vlaanderen,BE,1.Pro,One Day,2023/03/29,2023/03/29,GC,,,Cobbles
2023,women,Road,9349,Oceania ITT,,CCTT,One Day,2023/03/30,2023/03/30,GC,,,Flat ITT
2023,women,Road,9350,Oceania ITT-U23,,CCUT,One Day,2023/03/30,2023/03/30,GC,,,Flat ITT
2023,women,Road,9049,Ronde van Vlaanderen,BE,1.WWT,One Day,2023/04/02,2023/04/02,GC,,,Cobbles
2023,women,Road,14856,Scheldeprijs Vrouwen Elite,BE,1.1,One Day,2023/04/05,2023/04/05,GC,,,Flat
2023,women,Road,13853,Paris-Roubaix Femmes,FR,1.WWT,One Day,2023/04/08,2023/04/08,GC,,,Cobbles
2023,women,Road,13593,Ronde de Mouscron,BE,1.1,One Day,2023/04/10,2023/04/10,GC,,,Flat
2023,women,Road,9400,Brabantse Pijl,BE,1.Pro,One Day,2023/04/12,2023/04/12,GC,,,Hilly
2023,women,Road,11501,Central American Championship ITT,,1.2,One Day,2023/04/14,2023/04/14,GC,,,Flat ITT
2023,women,Road,9050,Amstel Gold Race,NL,1.WWT,One Day,2023/04/16,2023/04/16,GC,,,Hilly
2023,women,Road,14581,GP Féminin de Chambéry,FR,1.1,One Day,2023/04/16,2023/04/16,GC,,,Hilly
2023,women,Road,9615,Pan-America ITT,,CCTT,One Day,2023/04/18,2023/04/18,GC,,,Flat ITT
2023,women,Road,9051,La Flèche Wallonne,BE,1.WWT,One Day,2023/04/19,2023/04/19,GC,,,Hilly MTF
2023,women,Road,9441,Omloop van Borsele,NL,1.1,One Day,2023/04/22,2023/04/22,GC,,,Flat
2023,women,Road,9052,Liege-Bastogne-Liege Femmes,BE,1.WWT,One Day,2023/04/23,2023/04/23,GC,,,Hilly MTF
2023,women,Road,9458,GP della Liberazione PINK,IT,1.2,One Day,2023/04/25,2023/04/25,GC,,,Flat
